year,region,stem,optical_path,mask_path,DEM,EVI,FTI,LST,NBR,NDMI,NDVI,TCB,TCG,TCW,split
2023,北3区域数据集,69,data/2023/factors/光学遥感/北3区域数据集/images/000000000069.tif,data/2023/factors/光学遥感/北3区域数据集/labels/000000000069.tif,data/2023/factors/DEM/北3区域数据集/images/000000000069.tif,data/2023/factors/EVI/北3区域数据集/images/000000000069.tif,data/2023/factors/FTI/北3区域数据集/images/000000000069.tif,data/2023/factors/LST/北3区域数据集/images/000000000069.tif,data/2023/factors/NBR/北3区域数据集/images/000000000069.tif,data/2023/factors/NDMI/北3区域数据集/images/000000000069.tif,data/2023/factors/NDVI/北3区域数据集/images/000000000069.tif,data/2023/factors/TCB/北3区域数据集/images/000000000069.tif,data/2023/factors/TCG/北3区域数据集/images/000000000069.tif,data/2023/factors/TCW/北3区域数据集/images/000000000069.tif,train
2023,中1区域数据集,2319,data/2023/factors/光学遥感/中1区域数据集/images/000000002319.tif,data/2023/factors/光学遥感/中1区域数据集/labels/000000002319.tif,data/2023/factors/DEM/中1区域数据集/images/000000002319.tif,data/2023/factors/EVI/中1区域数据集/images/000000002319.tif,data/2023/factors/FTI/中1区域数据集/images/000000002319.tif,data/2023/factors/LST/中1区域数据集/images/000000002319.tif,data/2023/factors/NBR/中1区域数据集/images/000000002319.tif,data/2023/factors/NDMI/中1区域数据集/images/000000002319.tif,data/2023/factors/NDVI/中1区域数据集/images/000000002319.tif,data/2023/factors/TCB/中1区域数据集/images/000000002319.tif,data/2023/factors/TCG/中1区域数据集/images/000000002319.tif,data/2023/factors/TCW/中1区域数据集/images/000000002319.tif,train
2023,北2区域数据集,6354,data/2023/factors/光学遥感/北2区域数据集/images/000000006354.tif,data/2023/factors/光学遥感/北2区域数据集/labels/000000006354.tif,data/2023/factors/DEM/北2区域数据集/images/000000006354.tif,data/2023/factors/EVI/北2区域数据集/images/000000006354.tif,data/2023/factors/FTI/北2区域数据集/images/000000006354.tif,data/2023/factors/LST/北2区域数据集/images/000000006354.tif,data/2023/factors/NBR/北2区域数据集/images/000000006354.tif,data/2023/factors/NDMI/北2区域数据集/images/000000006354.tif,data/2023/factors/NDVI/北2区域数据集/images/000000006354.tif,data/2023/factors/TCB/北2区域数据集/images/000000006354.tif,data/2023/factors/TCG/北2区域数据集/images/000000006354.tif,data/2023/factors/TCW/北2区域数据集/images/000000006354.tif,train
2023,北2区域数据集,9384,data/2023/factors/光学遥感/北2区域数据集/images/000000009384.tif,data/2023/factors/光学遥感/北2区域数据集/labels/000000009384.tif,data/2023/factors/DEM/北2区域数据集/images/000000009384.tif,data/2023/factors/EVI/北2区域数据集/images/000000009384.tif,data/2023/factors/FTI/北2区域数据集/images/000000009384.tif,data/2023/factors/LST/北2区域数据集/images/000000009384.tif,data/2023/factors/NBR/北2区域数据集/images/000000009384.tif,data/2023/factors/NDMI/北2区域数据集/images/000000009384.tif,data/2023/factors/NDVI/北2区域数据集/images/000000009384.tif,data/2023/factors/TCB/北2区域数据集/images/000000009384.tif,data/2023/factors/TCG/北2区域数据集/images/000000009384.tif,data/2023/factors/TCW/北2区域数据集/images/000000009384.tif,train
2023,北3区域数据集,1692,data/2023/factors/光学遥感/北3区域数据集/images/000000001692.tif,data/2023/factors/光学遥感/北3区域数据集/labels/000000001692.tif,data/2023/factors/DEM/北3区域数据集/images/000000001692.tif,data/2023/factors/EVI/北3区域数据集/images/000000001692.tif,data/2023/factors/FTI/北3区域数据集/images/000000001692.tif,data/2023/factors/LST/北3区域数据集/images/000000001692.tif,data/2023/factors/NBR/北3区域数据集/images/000000001692.tif,data/2023/factors/NDMI/北3区域数据集/images/000000001692.tif,data/2023/factors/NDVI/北3区域数据集/images/000000001692.tif,data/2023/factors/TCB/北3区域数据集/images/000000001692.tif,data/2023/factors/TCG/北3区域数据集/images/000000001692.tif,data/2023/factors/TCW/北3区域数据集/images/000000001692.tif,train
2023,北2区域数据集,23,data/2023/factors/光学遥感/北2区域数据集/images/000000000023.tif,data/2023/factors/光学遥感/北2区域数据集/labels/000000000023.tif,data/2023/factors/DEM/北2区域数据集/images/000000000023.tif,data/2023/factors/EVI/北2区域数据集/images/000000000023.tif,data/2023/factors/FTI/北2区域数据集/images/000000000023.tif,data/2023/factors/LST/北2区域数据集/images/000000000023.tif,data/2023/factors/NBR/北2区域数据集/images/000000000023.tif,data/2023/factors/NDMI/北2区域数据集/images/000000000023.tif,data/2023/factors/NDVI/北2区域数据集/images/000000000023.tif,data/2023/factors/TCB/北2区域数据集/images/000000000023.tif,data/2023/factors/TCG/北2区域数据集/images/000000000023.tif,data/2023/factors/TCW/北2区域数据集/images/000000000023.tif,train
2023,中1区域数据集,192,data/2023/factors/光学遥感/中1区域数据集/images/000000000192.tif,data/2023/factors/光学遥感/中1区域数据集/labels/000000000192.tif,data/2023/factors/DEM/中1区域数据集/images/000000000192.tif,data/2023/factors/EVI/中1区域数据集/images/000000000192.tif,data/2023/factors/FTI/中1区域数据集/images/000000000192.tif,data/2023/factors/LST/中1区域数据集/images/000000000192.tif,data/2023/factors/NBR/中1区域数据集/images/000000000192.tif,data/2023/factors/NDMI/中1区域数据集/images/000000000192.tif,data/2023/factors/NDVI/中1区域数据集/images/000000000192.tif,data/2023/factors/TCB/中1区域数据集/images/000000000192.tif,data/2023/factors/TCG/中1区域数据集/images/000000000192.tif,data/2023/factors/TCW/中1区域数据集/images/000000000192.tif,train
2023,中1区域数据集,2322,data/2023/factors/光学遥感/中1区域数据集/images/000000002322.tif,data/2023/factors/光学遥感/中1区域数据集/labels/000000002322.tif,data/2023/factors/DEM/中1区域数据集/images/000000002322.tif,data/2023/factors/EVI/中1区域数据集/images/000000002322.tif,data/2023/factors/FTI/中1区域数据集/images/000000002322.tif,data/2023/factors/LST/中1区域数据集/images/000000002322.tif,data/2023/factors/NBR/中1区域数据集/images/000000002322.tif,data/2023/factors/NDMI/中1区域数据集/images/000000002322.tif,data/2023/factors/NDVI/中1区域数据集/images/000000002322.tif,data/2023/factors/TCB/中1区域数据集/images/000000002322.tif,data/2023/factors/TCG/中1区域数据集/images/000000002322.tif,data/2023/factors/TCW/中1区域数据集/images/000000002322.tif,train
2023,北2区域数据集,12572,data/2023/factors/光学遥感/北2区域数据集/images/000000012572.tif,data/2023/factors/光学遥感/北2区域数据集/labels/000000012572.tif,data/2023/factors/DEM/北2区域数据集/images/000000012572.tif,data/2023/factors/EVI/北2区域数据集/images/000000012572.tif,data/2023/factors/FTI/北2区域数据集/images/000000012572.tif,data/2023/factors/LST/北2区域数据集/images/000000012572.tif,data/2023/factors/NBR/北2区域数据集/images/000000012572.tif,data/2023/factors/NDMI/北2区域数据集/images/000000012572.tif,data/2023/factors/NDVI/北2区域数据集/images/000000012572.tif,data/2023/factors/TCB/北2区域数据集/images/000000012572.tif,data/2023/factors/TCG/北2区域数据集/images/000000012572.tif,data/2023/factors/TCW/北2区域数据集/images/000000012572.tif,train
2023,北2区域数据集,12580,data/2023/factors/光学遥感/北2区域数据集/images/000000012580.tif,data/2023/factors/光学遥感/北2区域数据集/labels/000000012580.tif,data/2023/factors/DEM/北2区域数据集/images/000000012580.tif,data/2023/factors/EVI/北2区域数据集/images/000000012580.tif,data/2023/factors/FTI/北2区域数据集/images/000000012580.tif,data/2023/factors/LST/北2区域数据集/images/000000012580.tif,data/2023/factors/NBR/北2区域数据集/images/000000012580.tif,data/2023/factors/NDMI/北2区域数据集/images/000000012580.tif,data/2023/factors/NDVI/北2区域数据集/images/000000012580.tif,data/2023/factors/TCB/北2区域数据集/images/000000012580.tif,data/2023/factors/TCG/北2区域数据集/images/000000012580.tif,data/2023/factors/TCW/北2区域数据集/images/000000012580.tif,train
2023,北3区域数据集,4201,data/2023/factors/光学遥感/北3区域数据集/images/000000004201.tif,data/2023/factors/光学遥感/北3区域数据集/labels/000000004201.tif,data/2023/factors/DEM/北3区域数据集/images/000000004201.tif,data/2023/factors/EVI/北3区域数据集/images/000000004201.tif,data/2023/factors/FTI/北3区域数据集/images/000000004201.tif,data/2023/factors/LST/北3区域数据集/images/000000004201.tif,data/2023/factors/NBR/北3区域数据集/images/000000004201.tif,data/2023/factors/NDMI/北3区域数据集/images/000000004201.tif,data/2023/factors/NDVI/北3区域数据集/images/000000004201.tif,data/2023/factors/TCB/北3区域数据集/images/000000004201.tif,data/2023/factors/TCG/北3区域数据集/images/000000004201.tif,data/2023/factors/TCW/北3区域数据集/images/000000004201.tif,train
2023,北3区域数据集,896,data/2023/factors/光学遥感/北3区域数据集/images/000000000896.tif,data/2023/factors/光学遥感/北3区域数据集/labels/000000000896.tif,data/2023/factors/DEM/北3区域数据集/images/000000000896.tif,data/2023/factors/EVI/北3区域数据集/images/000000000896.tif,data/2023/factors/FTI/北3区域数据集/images/000000000896.tif,data/2023/factors/LST/北3区域数据集/images/000000000896.tif,data/2023/factors/NBR/北3区域数据集/images/000000000896.tif,data/2023/factors/NDMI/北3区域数据集/images/000000000896.tif,data/2023/factors/NDVI/北3区域数据集/images/000000000896.tif,data/2023/factors/TCB/北3区域数据集/images/000000000896.tif,data/2023/factors/TCG/北3区域数据集/images/000000000896.tif,data/2023/factors/TCW/北3区域数据集/images/000000000896.tif,train
2023,北3区域数据集,10,data/2023/factors/光学遥感/北3区域数据集/images/000000000010.tif,data/2023/factors/光学遥感/北3区域数据集/labels/000000000010.tif,data/2023/factors/DEM/北3区域数据集/images/000000000010.tif,data/2023/factors/EVI/北3区域数据集/images/000000000010.tif,data/2023/factors/FTI/北3区域数据集/images/000000000010.tif,data/2023/factors/LST/北3区域数据集/images/000000000010.tif,data/2023/factors/NBR/北3区域数据集/images/000000000010.tif,data/2023/factors/NDMI/北3区域数据集/images/000000000010.tif,data/2023/factors/NDVI/北3区域数据集/images/000000000010.tif,data/2023/factors/TCB/北3区域数据集/images/000000000010.tif,data/2023/factors/TCG/北3区域数据集/images/000000000010.tif,data/2023/factors/TCW/北3区域数据集/images/000000000010.tif,train
2023,北3区域数据集,887,data/2023/factors/光学遥感/北3区域数据集/images/000000000887.tif,data/2023/factors/光学遥感/北3区域数据集/labels/000000000887.tif,data/2023/factors/DEM/北3区域数据集/images/000000000887.tif,data/2023/factors/EVI/北3区域数据集/images/000000000887.tif,data/2023/factors/FTI/北3区域数据集/images/000000000887.tif,data/2023/factors/LST/北3区域数据集/images/000000000887.tif,data/2023/factors/NBR/北3区域数据集/images/000000000887.tif,data/2023/factors/NDMI/北3区域数据集/images/000000000887.tif,data/2023/factors/NDVI/北3区域数据集/images/000000000887.tif,data/2023/factors/TCB/北3区域数据集/images/000000000887.tif,data/2023/factors/TCG/北3区域数据集/images/000000000887.tif,data/2023/factors/TCW/北3区域数据集/images/000000000887.tif,train
2023,北2区域数据集,9377,data/2023/factors/光学遥感/北2区域数据集/images/000000009377.tif,data/2023/factors/光学遥感/北2区域数据集/labels/000000009377.tif,data/2023/factors/DEM/北2区域数据集/images/000000009377.tif,data/2023/factors/EVI/北2区域数据集/images/000000009377.tif,data/2023/factors/FTI/北2区域数据集/images/000000009377.tif,data/2023/factors/LST/北2区域数据集/images/000000009377.tif,data/2023/factors/NBR/北2区域数据集/images/000000009377.tif,data/2023/factors/NDMI/北2区域数据集/images/000000009377.tif,data/2023/factors/NDVI/北2区域数据集/images/000000009377.tif,data/2023/factors/TCB/北2区域数据集/images/000000009377.tif,data/2023/factors/TCG/北2区域数据集/images/000000009377.tif,data/2023/factors/TCW/北2区域数据集/images/000000009377.tif,train
2023,中1区域数据集,1192,data/2023/factors/光学遥感/中1区域数据集/images/000000001192.tif,data/2023/factors/光学遥感/中1区域数据集/labels/000000001192.tif,data/2023/factors/DEM/中1区域数据集/images/000000001192.tif,data/2023/factors/EVI/中1区域数据集/images/000000001192.tif,data/2023/factors/FTI/中1区域数据集/images/000000001192.tif,data/2023/factors/LST/中1区域数据集/images/000000001192.tif,data/2023/factors/NBR/中1区域数据集/images/000000001192.tif,data/2023/factors/NDMI/中1区域数据集/images/000000001192.tif,data/2023/factors/NDVI/中1区域数据集/images/000000001192.tif,data/2023/factors/TCB/中1区域数据集/images/000000001192.tif,data/2023/factors/TCG/中1区域数据集/images/000000001192.tif,data/2023/factors/TCW/中1区域数据集/images/000000001192.tif,train
2023,北3区域数据集,3363,data/2023/factors/光学遥感/北3区域数据集/images/000000003363.tif,data/2023/factors/光学遥感/北3区域数据集/labels/000000003363.tif,data/2023/factors/DEM/北3区域数据集/images/000000003363.tif,data/2023/factors/EVI/北3区域数据集/images/000000003363.tif,data/2023/factors/FTI/北3区域数据集/images/000000003363.tif,data/2023/factors/LST/北3区域数据集/images/000000003363.tif,data/2023/factors/NBR/北3区域数据集/images/000000003363.tif,data/2023/factors/NDMI/北3区域数据集/images/000000003363.tif,data/2023/factors/NDVI/北3区域数据集/images/000000003363.tif,data/2023/factors/TCB/北3区域数据集/images/000000003363.tif,data/2023/factors/TCG/北3区域数据集/images/000000003363.tif,data/2023/factors/TCW/北3区域数据集/images/000000003363.tif,train
2023,北3区域数据集,51,data/2023/factors/光学遥感/北3区域数据集/images/000000000051.tif,data/2023/factors/光学遥感/北3区域数据集/labels/000000000051.tif,data/2023/factors/DEM/北3区域数据集/images/000000000051.tif,data/2023/factors/EVI/北3区域数据集/images/000000000051.tif,data/2023/factors/FTI/北3区域数据集/images/000000000051.tif,data/2023/factors/LST/北3区域数据集/images/000000000051.tif,data/2023/factors/NBR/北3区域数据集/images/000000000051.tif,data/2023/factors/NDMI/北3区域数据集/images/000000000051.tif,data/2023/factors/NDVI/北3区域数据集/images/000000000051.tif,data/2023/factors/TCB/北3区域数据集/images/000000000051.tif,data/2023/factors/TCG/北3区域数据集/images/000000000051.tif,data/2023/factors/TCW/北3区域数据集/images/000000000051.tif,train
2023,北3区域数据集,25,data/2023/factors/光学遥感/北3区域数据集/images/000000000025.tif,data/2023/factors/光学遥感/北3区域数据集/labels/000000000025.tif,data/2023/factors/DEM/北3区域数据集/images/000000000025.tif,data/2023/factors/EVI/北3区域数据集/images/000000000025.tif,data/2023/factors/FTI/北3区域数据集/images/000000000025.tif,data/2023/factors/LST/北3区域数据集/images/000000000025.tif,data/2023/factors/NBR/北3区域数据集/images/000000000025.tif,data/2023/factors/NDMI/北3区域数据集/images/000000000025.tif,data/2023/factors/NDVI/北3区域数据集/images/000000000025.tif,data/2023/factors/TCB/北3区域数据集/images/000000000025.tif,data/2023/factors/TCG/北3区域数据集/images/000000000025.tif,data/2023/factors/TCW/北3区域数据集/images/000000000025.tif,train
2023,北2区域数据集,7985,data/2023/factors/光学遥感/北2区域数据集/images/000000007985.tif,data/2023/factors/光学遥感/北2区域数据集/labels/000000007985.tif,data/2023/factors/DEM/北2区域数据集/images/000000007985.tif,data/2023/factors/EVI/北2区域数据集/images/000000007985.tif,data/2023/factors/FTI/北2区域数据集/images/000000007985.tif,data/2023/factors/LST/北2区域数据集/images/000000007985.tif,data/2023/factors/NBR/北2区域数据集/images/000000007985.tif,data/2023/factors/NDMI/北2区域数据集/images/000000007985.tif,data/2023/factors/NDVI/北2区域数据集/images/000000007985.tif,data/2023/factors/TCB/北2区域数据集/images/000000007985.tif,data/2023/factors/TCG/北2区域数据集/images/000000007985.tif,data/2023/factors/TCW/北2区域数据集/images/000000007985.tif,train
2023,中1区域数据集,132,data/2023/factors/光学遥感/中1区域数据集/images/000000000132.tif,data/2023/factors/光学遥感/中1区域数据集/labels/000000000132.tif,data/2023/factors/DEM/中1区域数据集/images/000000000132.tif,data/2023/factors/EVI/中1区域数据集/images/000000000132.tif,data/2023/factors/FTI/中1区域数据集/images/000000000132.tif,data/2023/factors/LST/中1区域数据集/images/000000000132.tif,data/2023/factors/NBR/中1区域数据集/images/000000000132.tif,data/2023/factors/NDMI/中1区域数据集/images/000000000132.tif,data/2023/factors/NDVI/中1区域数据集/images/000000000132.tif,data/2023/factors/TCB/中1区域数据集/images/000000000132.tif,data/2023/factors/TCG/中1区域数据集/images/000000000132.tif,data/2023/factors/TCW/中1区域数据集/images/000000000132.tif,train
2023,北3区域数据集,3386,data/2023/factors/光学遥感/北3区域数据集/images/000000003386.tif,data/2023/factors/光学遥感/北3区域数据集/labels/000000003386.tif,data/2023/factors/DEM/北3区域数据集/images/000000003386.tif,data/2023/factors/EVI/北3区域数据集/images/000000003386.tif,data/2023/factors/FTI/北3区域数据集/images/000000003386.tif,data/2023/factors/LST/北3区域数据集/images/000000003386.tif,data/2023/factors/NBR/北3区域数据集/images/000000003386.tif,data/2023/factors/NDMI/北3区域数据集/images/000000003386.tif,data/2023/factors/NDVI/北3区域数据集/images/000000003386.tif,data/2023/factors/TCB/北3区域数据集/images/000000003386.tif,data/2023/factors/TCG/北3区域数据集/images/000000003386.tif,data/2023/factors/TCW/北3区域数据集/images/000000003386.tif,train
2023,中1区域数据集,103,data/2023/factors/光学遥感/中1区域数据集/images/000000000103.tif,data/2023/factors/光学遥感/中1区域数据集/labels/000000000103.tif,data/2023/factors/DEM/中1区域数据集/images/000000000103.tif,data/2023/factors/EVI/中1区域数据集/images/000000000103.tif,data/2023/factors/FTI/中1区域数据集/images/000000000103.tif,data/2023/factors/LST/中1区域数据集/images/000000000103.tif,data/2023/factors/NBR/中1区域数据集/images/000000000103.tif,data/2023/factors/NDMI/中1区域数据集/images/000000000103.tif,data/2023/factors/NDVI/中1区域数据集/images/000000000103.tif,data/2023/factors/TCB/中1区域数据集/images/000000000103.tif,data/2023/factors/TCG/中1区域数据集/images/000000000103.tif,data/2023/factors/TCW/中1区域数据集/images/000000000103.tif,train
2023,中1区域数据集,2330,data/2023/factors/光学遥感/中1区域数据集/images/000000002330.tif,data/2023/factors/光学遥感/中1区域数据集/labels/000000002330.tif,data/2023/factors/DEM/中1区域数据集/images/000000002330.tif,data/2023/factors/EVI/中1区域数据集/images/000000002330.tif,data/2023/factors/FTI/中1区域数据集/images/000000002330.tif,data/2023/factors/LST/中1区域数据集/images/000000002330.tif,data/2023/factors/NBR/中1区域数据集/images/000000002330.tif,data/2023/factors/NDMI/中1区域数据集/images/000000002330.tif,data/2023/factors/NDVI/中1区域数据集/images/000000002330.tif,data/2023/factors/TCB/中1区域数据集/images/000000002330.tif,data/2023/factors/TCG/中1区域数据集/images/000000002330.tif,data/2023/factors/TCW/中1区域数据集/images/000000002330.tif,train
2023,北3区域数据集,1762,data/2023/factors/光学遥感/北3区域数据集/images/000000001762.tif,data/2023/factors/光学遥感/北3区域数据集/labels/000000001762.tif,data/2023/factors/DEM/北3区域数据集/images/000000001762.tif,data/2023/factors/EVI/北3区域数据集/images/000000001762.tif,data/2023/factors/FTI/北3区域数据集/images/000000001762.tif,data/2023/factors/LST/北3区域数据集/images/000000001762.tif,data/2023/factors/NBR/北3区域数据集/images/000000001762.tif,data/2023/factors/NDMI/北3区域数据集/images/000000001762.tif,data/2023/factors/NDVI/北3区域数据集/images/000000001762.tif,data/2023/factors/TCB/北3区域数据集/images/000000001762.tif,data/2023/factors/TCG/北3区域数据集/images/000000001762.tif,data/2023/factors/TCW/北3区域数据集/images/000000001762.tif,train
2023,北3区域数据集,0,data/2023/factors/光学遥感/北3区域数据集/images/000000000000.tif,data/2023/factors/光学遥感/北3区域数据集/labels/000000000000.tif,data/2023/factors/DEM/北3区域数据集/images/000000000000.tif,data/2023/factors/EVI/北3区域数据集/images/000000000000.tif,data/2023/factors/FTI/北3区域数据集/images/000000000000.tif,data/2023/factors/LST/北3区域数据集/images/000000000000.tif,data/2023/factors/NBR/北3区域数据集/images/000000000000.tif,data/2023/factors/NDMI/北3区域数据集/images/000000000000.tif,data/2023/factors/NDVI/北3区域数据集/images/000000000000.tif,data/2023/factors/TCB/北3区域数据集/images/000000000000.tif,data/2023/factors/TCG/北3区域数据集/images/000000000000.tif,data/2023/factors/TCW/北3区域数据集/images/000000000000.tif,train
2023,北2区域数据集,6308,data/2023/factors/光学遥感/北2区域数据集/images/000000006308.tif,data/2023/factors/光学遥感/北2区域数据集/labels/000000006308.tif,data/2023/factors/DEM/北2区域数据集/images/000000006308.tif,data/2023/factors/EVI/北2区域数据集/images/000000006308.tif,data/2023/factors/FTI/北2区域数据集/images/000000006308.tif,data/2023/factors/LST/北2区域数据集/images/000000006308.tif,data/2023/factors/NBR/北2区域数据集/images/000000006308.tif,data/2023/factors/NDMI/北2区域数据集/images/000000006308.tif,data/2023/factors/NDVI/北2区域数据集/images/000000006308.tif,data/2023/factors/TCB/北2区域数据集/images/000000006308.tif,data/2023/factors/TCG/北2区域数据集/images/000000006308.tif,data/2023/factors/TCW/北2区域数据集/images/000000006308.tif,train
2023,北3区域数据集,866,data/2023/factors/光学遥感/北3区域数据集/images/000000000866.tif,data/2023/factors/光学遥感/北3区域数据集/labels/000000000866.tif,data/2023/factors/DEM/北3区域数据集/images/000000000866.tif,data/2023/factors/EVI/北3区域数据集/images/000000000866.tif,data/2023/factors/FTI/北3区域数据集/images/000000000866.tif,data/2023/factors/LST/北3区域数据集/images/000000000866.tif,data/2023/factors/NBR/北3区域数据集/images/000000000866.tif,data/2023/factors/NDMI/北3区域数据集/images/000000000866.tif,data/2023/factors/NDVI/北3区域数据集/images/000000000866.tif,data/2023/factors/TCB/北3区域数据集/images/000000000866.tif,data/2023/factors/TCG/北3区域数据集/images/000000000866.tif,data/2023/factors/TCW/北3区域数据集/images/000000000866.tif,train
2023,北2区域数据集,4690,data/2023/factors/光学遥感/北2区域数据集/images/000000004690.tif,data/2023/factors/光学遥感/北2区域数据集/labels/000000004690.tif,data/2023/factors/DEM/北2区域数据集/images/000000004690.tif,data/2023/factors/EVI/北2区域数据集/images/000000004690.tif,data/2023/factors/FTI/北2区域数据集/images/000000004690.tif,data/2023/factors/LST/北2区域数据集/images/000000004690.tif,data/2023/factors/NBR/北2区域数据集/images/000000004690.tif,data/2023/factors/NDMI/北2区域数据集/images/000000004690.tif,data/2023/factors/NDVI/北2区域数据集/images/000000004690.tif,data/2023/factors/TCB/北2区域数据集/images/000000004690.tif,data/2023/factors/TCG/北2区域数据集/images/000000004690.tif,data/2023/factors/TCW/北2区域数据集/images/000000004690.tif,train
2023,北1区域数据集,4443,data/2023/factors/光学遥感/北1区域数据集/images/000000004443.tif,data/2023/factors/光学遥感/北1区域数据集/labels/000000004443.tif,data/2023/factors/DEM/北1区域数据集/images/000000004443.tif,data/2023/factors/EVI/北1区域数据集/images/000000004443.tif,data/2023/factors/FTI/北1区域数据集/images/000000004443.tif,data/2023/factors/LST/北1区域数据集/images/000000004443.tif,data/2023/factors/NBR/北1区域数据集/images/000000004443.tif,data/2023/factors/NDMI/北1区域数据集/images/000000004443.tif,data/2023/factors/NDVI/北1区域数据集/images/000000004443.tif,data/2023/factors/TCB/北1区域数据集/images/000000004443.tif,data/2023/factors/TCG/北1区域数据集/images/000000004443.tif,data/2023/factors/TCW/北1区域数据集/images/000000004443.tif,train
2023,北2区域数据集,3243,data/2023/factors/光学遥感/北2区域数据集/images/000000003243.tif,data/2023/factors/光学遥感/北2区域数据集/labels/000000003243.tif,data/2023/factors/DEM/北2区域数据集/images/000000003243.tif,data/2023/factors/EVI/北2区域数据集/images/000000003243.tif,data/2023/factors/FTI/北2区域数据集/images/000000003243.tif,data/2023/factors/LST/北2区域数据集/images/000000003243.tif,data/2023/factors/NBR/北2区域数据集/images/000000003243.tif,data/2023/factors/NDMI/北2区域数据集/images/000000003243.tif,data/2023/factors/NDVI/北2区域数据集/images/000000003243.tif,data/2023/factors/TCB/北2区域数据集/images/000000003243.tif,data/2023/factors/TCG/北2区域数据集/images/000000003243.tif,data/2023/factors/TCW/北2区域数据集/images/000000003243.tif,train
2023,北2区域数据集,6349,data/2023/factors/光学遥感/北2区域数据集/images/000000006349.tif,data/2023/factors/光学遥感/北2区域数据集/labels/000000006349.tif,data/2023/factors/DEM/北2区域数据集/images/000000006349.tif,data/2023/factors/EVI/北2区域数据集/images/000000006349.tif,data/2023/factors/FTI/北2区域数据集/images/000000006349.tif,data/2023/factors/LST/北2区域数据集/images/000000006349.tif,data/2023/factors/NBR/北2区域数据集/images/000000006349.tif,data/2023/factors/NDMI/北2区域数据集/images/000000006349.tif,data/2023/factors/NDVI/北2区域数据集/images/000000006349.tif,data/2023/factors/TCB/北2区域数据集/images/000000006349.tif,data/2023/factors/TCG/北2区域数据集/images/000000006349.tif,data/2023/factors/TCW/北2区域数据集/images/000000006349.tif,train
2023,北2区域数据集,6288,data/2023/factors/光学遥感/北2区域数据集/images/000000006288.tif,data/2023/factors/光学遥感/北2区域数据集/labels/000000006288.tif,data/2023/factors/DEM/北2区域数据集/images/000000006288.tif,data/2023/factors/EVI/北2区域数据集/images/000000006288.tif,data/2023/factors/FTI/北2区域数据集/images/000000006288.tif,data/2023/factors/LST/北2区域数据集/images/000000006288.tif,data/2023/factors/NBR/北2区域数据集/images/000000006288.tif,data/2023/factors/NDMI/北2区域数据集/images/000000006288.tif,data/2023/factors/NDVI/北2区域数据集/images/000000006288.tif,data/2023/factors/TCB/北2区域数据集/images/000000006288.tif,data/2023/factors/TCG/北2区域数据集/images/000000006288.tif,data/2023/factors/TCW/北2区域数据集/images/000000006288.tif,train
2023,中1区域数据集,61,data/2023/factors/光学遥感/中1区域数据集/images/000000000061.tif,data/2023/factors/光学遥感/中1区域数据集/labels/000000000061.tif,data/2023/factors/DEM/中1区域数据集/images/000000000061.tif,data/2023/factors/EVI/中1区域数据集/images/000000000061.tif,data/2023/factors/FTI/中1区域数据集/images/000000000061.tif,data/2023/factors/LST/中1区域数据集/images/000000000061.tif,data/2023/factors/NBR/中1区域数据集/images/000000000061.tif,data/2023/factors/NDMI/中1区域数据集/images/000000000061.tif,data/2023/factors/NDVI/中1区域数据集/images/000000000061.tif,data/2023/factors/TCB/中1区域数据集/images/000000000061.tif,data/2023/factors/TCG/中1区域数据集/images/000000000061.tif,data/2023/factors/TCW/中1区域数据集/images/000000000061.tif,train
2023,北2区域数据集,1619,data/2023/factors/光学遥感/北2区域数据集/images/000000001619.tif,data/2023/factors/光学遥感/北2区域数据集/labels/000000001619.tif,data/2023/factors/DEM/北2区域数据集/images/000000001619.tif,data/2023/factors/EVI/北2区域数据集/images/000000001619.tif,data/2023/factors/FTI/北2区域数据集/images/000000001619.tif,data/2023/factors/LST/北2区域数据集/images/000000001619.tif,data/2023/factors/NBR/北2区域数据集/images/000000001619.tif,data/2023/factors/NDMI/北2区域数据集/images/000000001619.tif,data/2023/factors/NDVI/北2区域数据集/images/000000001619.tif,data/2023/factors/TCB/北2区域数据集/images/000000001619.tif,data/2023/factors/TCG/北2区域数据集/images/000000001619.tif,data/2023/factors/TCW/北2区域数据集/images/000000001619.tif,train
2023,北2区域数据集,7980,data/2023/factors/光学遥感/北2区域数据集/images/000000007980.tif,data/2023/factors/光学遥感/北2区域数据集/labels/000000007980.tif,data/2023/factors/DEM/北2区域数据集/images/000000007980.tif,data/2023/factors/EVI/北2区域数据集/images/000000007980.tif,data/2023/factors/FTI/北2区域数据集/images/000000007980.tif,data/2023/factors/LST/北2区域数据集/images/000000007980.tif,data/2023/factors/NBR/北2区域数据集/images/000000007980.tif,data/2023/factors/NDMI/北2区域数据集/images/000000007980.tif,data/2023/factors/NDVI/北2区域数据集/images/000000007980.tif,data/2023/factors/TCB/北2区域数据集/images/000000007980.tif,data/2023/factors/TCG/北2区域数据集/images/000000007980.tif,data/2023/factors/TCW/北2区域数据集/images/000000007980.tif,train
